diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,NofGenes,NofPmids
C1853278,"Bleeding Disorder Due To P2RY12 Defect",disease,C16;C15,"Disease or Syndrome",2,0
C1853286,"Erythrocytosis, Familial, 3",disease,C15,"Disease or Syndrome",1,0
C1853297,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8, WITH EXOCRINE DYSFUNCTION",disease,C18;C19,"Disease or Syndrome",2,0
C1853371,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6 (disorder)",disease,C18;C19,"Disease or Syndrome",2,0
C1853445,"PARKINSON DISEASE 7, AUTOSOMAL RECESSIVE EARLY-ONSET",disease,C10,"Disease or Syndrome",4,0
C1853490,"22q13.3 Deletion Syndrome",disease,C23;C16,"Disease or Syndrome",15,0
C1853578,Neuroferritinopathy,disease,C18;C10,"Disease or Syndrome",17,0
C1853698,"Rippling muscle disease",disease,C05;C10,"Disease or Syndrome",6,0
C1853710,"HEREDITARY MOTOR AND SENSORY NEUROPATHY, TYPE IIC (disorder)",disease,C16;C10,"Disease or Syndrome",5,0
C1853733,"HEMOCHROMATOSIS, TYPE 4",disease,C16;C18,"Disease or Syndrome",4,0
C1853833,"Parkinson Disease 6, Autosomal Recessive Early-Onset",disease,C10,"Disease or Syndrome",9,0
C1853926,"NONAKA MYOPATHY",disease,C16;C05;C10,"Disease or Syndrome",132,0
C1853995,"SEIZURES, BENIGN FAMILIAL INFANTILE, 2",disease,C10,"Disease or Syndrome",3,0
C1854023,"Spinal muscular atrophy, Jerash type",disease,C10,"Disease or Syndrome",5,0
C1854063,"Cardiomyopathy dilated with Woolly hair and keratoderma",disease,C16;C17;C14,"Disease or Syndrome",1,0
C1854146,"Deafness, Autosomal Dominant 39, with Dentinogenesis Imperfecta 1",disease,C23;C16;C10;C07;C09,"Disease or Syndrome",1,0
C1854154,"Charcot-Marie-Tooth disease, Type 2B1",disease,C16;C10,"Disease or Syndrome",3,0
C1854416,"MACROCEPHALY/AUTISM SYNDROME",disease,C23;C16;C05;C10;F03,"Disease or Syndrome",2,0
C1854442,"SPLIT-HAND/FOOT MALFORMATION 4",disease,C16;C05,"Disease or Syndrome",6,0
C1854449,"Neuropathy, hereditary motor and sensory, Russe type",disease,C16;C10,"Disease or Syndrome",1,0
C1854465,"TUBEROUS SCLEROSIS 1 (disorder)",disease,C16;C04;C10,"Disease or Syndrome",32,0
C1854467,"Spastic paraplegia 13, autosomal dominant",disease,C16;C10,"Disease or Syndrome",1,0
C1854520,"SEBASTIAN SYNDROME",disease,C23;C10;C09;C15,"Disease or Syndrome",42,0
C1854594,"DEAFNESS, AUTOSOMAL DOMINANT 23",disease,C23;C10;C09,"Disease or Syndrome",1,0
C1854630,"Growth Deficiency and Mental Retardation with Facial Dysmorphism",disease,C23;C16;C05;C10;F03;F01,"Disease or Syndrome",4,0
C1854631,"Hypertension, Early-Onset, Autosomal Dominant, with Severe Exacerbation in Pregnancy",disease,C14,"Disease or Syndrome",1,0
C1855008,"Mitochondrial Complex II Deficiency",disease,C16;C18,"Disease or Syndrome",8,0
C1855081,"MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 1",disease,C16;C05;C10,"Disease or Syndrome",7,0
C1855114,"Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency",disease,C16;C18,"Disease or Syndrome",3,0
C1855115,"Methylmalonic Aciduria, mut(0) Type",disease,C16;C18,"Disease or Syndrome",1,0
C1855116,"Methylmalonic Aciduria, mut(-) Type",disease,C16;C18,"Disease or Syndrome",1,0
C1855119,"Methylmalonic aciduria",disease,C16;C18,"Disease or Syndrome",33,0
C1855128,"Methylcobalamin Deficiency, CblG Type",disease,C16;C18,"Disease or Syndrome",2,0
C1855229,"Spondylometaphyseal dysplasia, Sedaghatian type",disease,C16;C05,"Disease or Syndrome",7,0
C1855465,"STARGARDT DISEASE 1 (disorder)",disease,NULL,"Disease or Syndrome",23,0
C1855548,"Laron syndrome type 2",disease,C16;C05;C19,"Disease or Syndrome",1,0
C1855577,"Erythrocyte Lactate Transporter Defect",disease,C05;C10,"Disease or Syndrome",1,0
C1855607,"Keutel syndrome",disease,C16;C18;C17;C05;C14,"Disease or Syndrome",4,0
C1855627,"HAIM-MUNK SYNDROME",disease,C16;C17;C05,"Disease or Syndrome",1,0
C1855722,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",disease,C23;C16;C11;C10;F03;F01,"Disease or Syndrome",4,0
C1855739,"Indifference to Pain, Congenital, Autosomal Recessive",disease,C23;C16;C10,"Disease or Syndrome",23,0
C1855796,"Hypoproteinemia, Hypercatabolic",disease,C16;C18,"Disease or Syndrome",2,0
C1855869,"Autoimmune Polyendocrinopathy Syndrome, Type I, Autosomal Dominant",disease,C20;C19,"Disease or Syndrome",1,0
C1856057,"Homocystinuria-Megaloblastic Anemia due to Defect in Cobalamin Metabolism, CblE Complementation Type",disease,C16;C18;C17;C10;C15,"Disease or Syndrome",1,0
C1856058,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",disease,NULL,"Disease or Syndrome",5,0
C1856061,"Methylenetetrahydrofolate reductase deficiency",disease,C23;C16;C18;C17;C05;C10;F03,"Disease or Syndrome",5,0
C1856113,"Mowat-Wilson syndrome",disease,C23;C16;C06;C05;C10;F03;F01,"Disease or Syndrome",10,0
C1856251,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type I",disease,C16;C20;C15,"Disease or Syndrome",4,0
C1856255,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Negative",disease,C16;C20;C15,"Disease or Syndrome",1,0
C1856439,"GLAUCOMA 3, PRIMARY CONGENITAL, A",disease,C11,"Disease or Syndrome; Congenital Abnormality",3,0
C1856476,"Gaucher Disease, Type Iiic",disease,C16;C18;C10,"Disease or Syndrome",1,0
C1856603,"Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to",disease,C15,"Disease or Syndrome",1,0
C1856689,"FRIEDREICH ATAXIA 1",disease,C16;C18;C10,"Disease or Syndrome",119,0
C1856738,"Fibular hypoplasia and complex brachydactyly",disease,C16;C05,"Disease or Syndrome",4,0
C1856897,"Eunuchoidism, familial hypogonadotropic",disease,C19,"Disease or Syndrome",1,0
C1856934,"Epidermolysis bullosa with pyloric atresia",disease,C16;C17,"Disease or Syndrome",7,0
C1857034,"Ehlers-Danlos syndrome, cardiac valvular form",disease,C16;C17;C15;C14,"Disease or Syndrome",1,0
C1857100,"Dyssegmental dysplasia",disease,C16;C05;C19,"Disease or Syndrome",3,0
C1857277,"Donnai-Barrow syndrome",disease,C23;C16;C18;C13;C11;C12;C10;C09,"Disease or Syndrome",2,0
C1857355,"Leigh syndrome , French Canadian type",disease,C16;C18;C10,"Disease or Syndrome",11,0
C1857451,"Acth-Independent Macronodular Adrenal Hyperplasia",disease,C19,"Disease or Syndrome",46,0
C1857586,"CONOTRUNCAL HEART MALFORMATIONS (disorder)",disease,C16;C14,"Disease or Syndrome",13,0
C1857728,"Hereditary Angioedema Type III",disease,C17;C20;C14,"Disease or Syndrome",4,0
C1857747,"NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2 (disorder)",disease,C18;C10,"Disease or Syndrome",1,0
C1857750,"DEAFNESS, AUTOSOMAL RECESSIVE 66",disease,C23;C10;C09,"Disease or Syndrome",1,0
C1857761,"Alagille Syndrome 2",disease,C16;C06;C14,"Disease or Syndrome",2,0
C1857777,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 10",disease,C16;C14,"Disease or Syndrome",2,0
C1857779,"SENIOR-LOKEN SYNDROME 6",disease,C16;C13;C11;C12;C10,"Disease or Syndrome",2,0
C1857780,"JOUBERT SYNDROME 5",disease,C23;C13;C11;C12;C10,"Disease or Syndrome",1,0
C1857798,"Immunodeficiency due to Defect in CD3-Zeta",disease,C16;C20,"Disease or Syndrome",1,0
C1857821,"LEBER CONGENITAL AMAUROSIS 10 (disorder)",disease,C11,"Disease or Syndrome",1,0
C1857829,"Heart-hand syndrome, Slovenian type",disease,C16;C05;C14,"Disease or Syndrome",1,0
C1857854,"Proopiomelanocortin Deficiency",disease,C23;C18;C19,"Disease or Syndrome",2,0
C1857941,"Brooke-Spiegler syndrome",disease,C16;C04;C17,"Disease or Syndrome",45,0
C1858080,"Retinal Dystrophy, Early Onset Severe",disease,C16;C11,"Disease or Syndrome",14,0
C1858084,"STICKLER SYNDROME, TYPE II (disorder)",disease,C11;C17,"Disease or Syndrome",4,0
C1858154,"CARDIOMYOPATHY, DILATED, 1I",disease,C14,"Disease or Syndrome",1,0
C1858160,"CRANIOSYNOSTOSIS, TYPE 2",disease,C16;C05,"Disease or Syndrome",23,0
C1858172,"Deafness, Autosomal Dominant 20",disease,C23;C10;C09,"Disease or Syndrome",1,0
C1858266,"Bare Lymphocyte Syndrome, Type I",disease,C16;C18;C20,"Disease or Syndrome",8,0
C1858328,"Bile acid synthesis defect, congenital, 4",disease,C16;C06;C18,"Disease or Syndrome",2,0
C1858391,"ATAXIA-TELANGIECTASIA-LIKE DISORDER",disease,C16;C18;C20;C10;C14,"Disease or Syndrome",12,0
C1858424,"Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency",disease,C16;C18;C05;C10;C14,"Disease or Syndrome",6,0
C1858556,"OVERLAP CONNECTIVE TISSUE DISEASE",disease,C11;C17;C14,"Disease or Syndrome",36,0
C1858562,"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3",disease,C16;C17;C05;C07,"Disease or Syndrome",1,0
C1858593,"Limb-girdle muscular dystrophy, type 2E",disease,C16;C05;C08;C10;C14,"Disease or Syndrome",5,0
C1858656,"Short Stature, Idiopathic, Autosomal",disease,C05;C10;C19,"Disease or Syndrome",3,0
C1858664,"HEMOCHROMATOSIS, TYPE 3",disease,C16;C18,"Disease or Syndrome",3,0
C1858673,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2",disease,C23;C10,"Disease or Syndrome",4,0
C1858763,"Cardiomyopathy, Dilated, 1g",disease,C14,"Disease or Syndrome",2,0
C1858806,"CONE-ROD DYSTROPHY 3 (disorder)",disease,C16;C11,"Disease or Syndrome",3,0
C1858854,"MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS",disease,C23;C16;C04;C18;C10,"Congenital Abnormality",24,0
C1858915,"FOCAL SEGMENTAL GLOMERULOSCLEROSIS 2",disease,C13;C12,"Disease or Syndrome",1,0
C1858990,"Beta Thalassemia, Dominant Inclusion Body Type",disease,C16;C15,"Disease or Syndrome",1,0
C1859040,"Medullary Cystic Kidney Disease Type 2",disease,C16;C13;C12,"Disease or Syndrome",5,0
C1859049,"CCHS WITH HIRSCHSPRUNG DISEASE",disease,C23;C08;C10,"Disease or Syndrome; Congenital Abnormality",7,0
C1859062,"LONG QT SYNDROME 3",disease,C23;C16;C14,"Disease or Syndrome",7,0
C1859148,"Chondrodysplasia, blomstrand type",disease,C16;C04;C05,"Disease or Syndrome",3,0
C1859198,"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A (disorder)",disease,C16;C10,"Disease or Syndrome",3,0
C1859353,"Candidiasis, Familial, 2",disease,C01;C17,"Disease or Syndrome",2,0
C1859372,"Calcification of Joints and Arteries",disease,C18;C05;C14,"Disease or Syndrome",3,0
C1859727,"Arterial calcification of infancy",disease,C18,"Disease or Syndrome",3,0
C1859773,"Microphthalmia, Syndromic 3",disease,C16;C06;C11;C10,"Disease or Syndrome",5,0
C1859844,"LEBER CONGENITAL AMAUROSIS, TYPE II (disorder)",disease,C11,"Disease or Syndrome",7,0
C1859966,"Neutropenia, Severe Congenital, Autosomal Dominant 1",disease,C15,"Disease or Syndrome",4,0
C1859972,"ADRENOCORTICAL CARCINOMA, HEREDITARY",disease,C04;C19,"Neoplastic Process",13,0
C1860042,"Antley-Bixler Syndrome with Disordered Steroidogenesis",disease,C16;C18;C05,"Disease or Syndrome",6,0
C1860339,"WAARDENBURG SYNDROME, TYPE IIA",disease,C16,"Disease or Syndrome",7,0
C1860518,"Vasculopathy, Retinal, With Cerebral Leukodystrophy",disease,C16;C18;C11;C10;C14,"Disease or Syndrome",2,0
C1860707,"TUBEROUS SCLEROSIS 2 (disorder)",disease,C16;C04;C10,"Disease or Syndrome",43,0
C1860752,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 7",disease,NULL,"Disease or Syndrome",1,0
C1860808,"Triosephosphate Isomerase Deficiency",disease,C16;C18;C15,"Disease or Syndrome",1,0
C1860823,"Trichorhinophalangeal Syndrome, Type III",disease,C23;C16;C17;C05,"Disease or Syndrome",6,0
C1860896,"COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 6",disease,C16;C06;C04;C18,"Neoplastic Process",1,0
C1860991,"NOONAN SYNDROME 3",disease,C16;C17;C05;C14,"Disease or Syndrome",11,0
C1861065,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 9",disease,C16;C14,"Disease or Syndrome",2,0
C1861171,"THROMBOPHILIA DUE TO ACTIVATED PROTEIN C RESISTANCE (disorder)",disease,C16;C15,"Disease or Syndrome",2,0
C1861195,"Glanzmann Thrombasthenia, Autosomal Dominant",disease,C16;C15,"Disease or Syndrome",2,0
C1861303,"SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)",disease,C11;C05,"Disease or Syndrome",33,0
C1861305,"TARSAL-CARPAL COALITION SYNDROME",disease,C16;C05,"Disease or Syndrome",261,0
C1861348,"Syndactyly, type v",disease,C16;C05,"Congenital Abnormality",1,0
C1861366,"SYNDACTYLY, TYPE III",disease,C16;C05,"Disease or Syndrome",1,0
C1861385,"SYMPHALANGISM, PROXIMAL",disease,C05,"Disease or Syndrome",4,0
C1861451,"Stormorken Syndrome",disease,C23;C16;C11;C17;C10;F03;C15,"Disease or Syndrome",3,0
C1861453,"Pseudohyperkalemia Cardiff",disease,C18,"Disease or Syndrome",218,0
C1861456,"Stiff Skin Syndrome",disease,C16;C17;C05,"Disease or Syndrome",1,0
C1861481,"Stickler syndrome, type 3",disease,C17;C05,"Disease or Syndrome",2,0
C1861678,"Charcot-Marie-Tooth Disease, Axonal, Type 2a1",disease,C16;C10,"Disease or Syndrome",1,0
C1861732,"SPINOCEREBELLAR ATAXIA 29",disease,C16;C10,"Disease or Syndrome",4,0
C1861825,"CATARACT, POSTERIOR POLAR, 1",disease,C11,"Disease or Syndrome",1,0
C1861848,"PARAGANGLIOMAS 4",disease,C16;C04,"Neoplastic Process",4,0
C1861861,"CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1 (disorder)",disease,C14,"Disease or Syndrome",21,0
C1861862,"Familial Hypertrophic Cardiomyopathy Type 4",disease,C16;C14,"Disease or Syndrome",3,0
C1861863,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3 (disorder)",disease,C16;C14,"Disease or Syndrome",1,0
C1861864,"Cardiomyopathy, Familial Hypertrophic, 2",disease,C16;C14,"Disease or Syndrome",1,0
C1861922,"CAMPOMELIC DYSPLASIA",disease,C16;C05,"Disease or Syndrome",68,0
C1861923,"Acampomelic Campomelic Dysplasia",disease,C16;C05,"Disease or Syndrome",4,0
C1862102,"BRACHYDACTYLY, TYPE E1",phenotype,C16;C05,Finding,5,0
C1862103,"Brachydactyly type C",disease,C16;C05,"Congenital Abnormality",19,0
C1862177,"Diaphyseal medullary stenosis with malignant fibrous histiocytoma",disease,C16;C04;C05,"Disease or Syndrome",2,0
C1862178,"Cole Carpenter syndrome",disease,C16;C11;C17;C05;C10,"Disease or Syndrome",3,0
C1862322,"Ovalocytosis, Malaysian-Melanesian-Filipino Type",disease,C16;C15,"Disease or Syndrome",9,0
C1862382,"SVEINSSON CHORIORETINAL ATROPHY",disease,C16;C11,"Disease or Syndrome",139,0
C1862511,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 1 (disorder)",disease,C16;C14,"Disease or Syndrome",2,0
C1862939,"AMYOTROPHIC LATERAL SCLEROSIS 1",disease,C18;C10,"Disease or Syndrome",164,0
C1862941,"Amyotrophic Lateral Sclerosis, Sporadic",disease,C18;C10,"Disease or Syndrome",173,0
C1863051,"ALZHEIMER DISEASE 2",disease,C10;F03,"Disease or Syndrome",16,0
C1863081,"alpha-Fetoprotein Deficiency",disease,C16;C18,"Disease or Syndrome",1,0
C1863198,"ALBINISM, OCULAR, WITH SENSORINEURAL DEAFNESS (disorder)",disease,NULL,"Disease or Syndrome",2,0
C1863204,"ADULT SYNDROME",disease,C23;C16;C11;C17;C05;C07,"Disease or Syndrome",6,0
C1863236,"SCID Due to ADA Deficiency, Early-Onset",disease,NULL,"Disease or Syndrome",2,0
C1863534,"Stargardt disease 4",disease,C11,"Disease or Syndrome",3,0
C1863551,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3",disease,C18,"Disease or Syndrome",1,0
C1863599,"Hereditary Myopathy with Early Respiratory Failure",disease,C16;C05;C08;C10,"Disease or Syndrome",3,0
C1863659,"DEAFNESS, AUTOSOMAL DOMINANT 17",disease,C23;C10;C09;C15,"Disease or Syndrome",1,0
C1863727,"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2",disease,C15,"Disease or Syndrome",9,0
C1863753,"LIMB-MAMMARY SYNDROME",disease,C16;C05,"Disease or Syndrome",120,0
C1863959,"Hyperthyroidism, Familial Gestational",disease,C13;C19,"Disease or Syndrome",1,0
C1864002,"GRACILE SYNDROME (disorder)",disease,C23;C16;C06;C18;C13;C12,"Disease or Syndrome",2,0
C1864100,"PSEUDOHYPOPARATHYROIDISM, TYPE IB",disease,C16;C18;C05,"Disease or Syndrome",13,0
C1864112,"HUNTINGTON DISEASE-LIKE 1",disease,C16;C10;F03,"Disease or Syndrome",1,0
C1864356,"ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE",disease,C05,"Disease or Syndrome",5,0
C1864389,"PREMATURE CHROMATID SEPARATION TRAIT",disease,NULL,"Disease or Syndrome",19,0
C1864436,"Muenke Syndrome",disease,C16;C05,"Disease or Syndrome",3,0
C1864497,"PSORIASIS 2",disease,NULL,"Disease or Syndrome",4,0
C1864623,"DIABETES MELLITUS, TRANSIENT NEONATAL, 3 (disorder)",disease,C18;C19,"Disease or Syndrome",2,0
C1864651,"GAUCHER DISEASE, ATYPICAL, DUE TO SAPOSIN C DEFICIENCY",disease,C16;C18;C10,"Disease or Syndrome",1,0
C1864669,"NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY",disease,C16;C18;C10,"Disease or Syndrome",1,0
C1864689,"MICROPHTHALMIA, SYNDROMIC 6 (disorder)",disease,C16;C13;C11;C05;C12;C10,"Disease or Syndrome",1,0
C1864690,"Microphthalmia, Syndromic 5",disease,C16;C11,"Disease or Syndrome",1,0
C1864738,"Corneal Dystrophy, Congenital Stromal",disease,C16;C11,"Disease or Syndrome",1,0
C1864746,"Deafness, Autosomal Recessive 53",disease,C23;C10;C09,"Disease or Syndrome",2,0
C1864826,"Epidermolysis bullosa, lethal acantholytic",disease,C16;C17,"Disease or Syndrome",2,0
C1864846,"PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1 (disorder)",disease,C19,"Disease or Syndrome",1,0
C1864852,"CATSHL syndrome",disease,C23;C16;C05;C10;C09,"Disease or Syndrome",1,0
C1864869,"Night Blindness, Congenital Stationary, Autosomal Dominant 1",disease,C16;C11,"Disease or Syndrome",1,0
C1864872,"Spondyloepimetaphyseal dysplasia, Genevieve type",disease,C23;C16;C17;C05;C10;F03;F01,"Disease or Syndrome",2,0
C1864902,"Hyperinsulinemic hypoglycemia, familial, 7",disease,C18,"Disease or Syndrome",1,0
C1864910,"Glutamine deficiency, congenital",disease,C16;C18,"Disease or Syndrome",1,0
C1864952,"Hyperinsulinemic Hypoglycemia, Familial, 5",disease,C18,"Disease or Syndrome",1,0
C1864987,"Migraine, Familial Hemiplegic, 3",disease,C10,"Disease or Syndrome",2,0
C1865018,"Short QT Syndrome 3",disease,C23;C16;C14,"Disease or Syndrome",3,0
C1865019,"SHORT QT SYNDROME 2 (disorder)",disease,C23;C16;C14,"Disease or Syndrome",3,0
C1865020,"Short QT Syndrome 1",disease,C23;C16;C14,"Disease or Syndrome",4,0
C1865070,"SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION",disease,C23;C16;C05;C10;F03;C07;F01,"Disease or Syndrome",1,0
C1865143,"BRANCHIOOTIC SYNDROME 1",disease,C16,"Disease or Syndrome",3,0
C1865234,"ICHTHYOSIS, HYSTRIX-LIKE, WITH DEAFNESS",disease,C23;C16;C17;C10;C09,"Disease or Syndrome",1,0
C1865285,"Megalencephaly cutis marmorata telangiectatica congenita",disease,C16;C17;C05;C10;C14,"Disease or Syndrome",18,0
C1865290,"Hyperinsulinemic hypoglycemia, familial, 3",disease,C18,"Disease or Syndrome",1,0
C1865295,"Auriculo-condylar syndrome",disease,C09,"Disease or Syndrome",4,0
C1865322,"MIGRAINE, FAMILIAL HEMIPLEGIC, 2",disease,C10,"Disease or Syndrome",6,0
C1865343,"OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE",disease,C23;C05,"Disease or Syndrome",26,0
C1865370,"Severe combined immunodeficiency with sensitivity to ionizing radiation",disease,C16;C18;C20,"Disease or Syndrome",3,0
C1865596,Desmosterolosis,disease,C16;C18,"Disease or Syndrome",2,0
C1865614,"HEMOCHROMATOSIS, TYPE 2A",disease,C16;C18,"Disease or Syndrome",1,0
C1865616,"HEMOCHROMATOSIS, TYPE 2B",disease,C16;C18,"Disease or Syndrome",1,0
C1865643,"Cholestasis, progressive familial intrahepatic 3",disease,C06,"Disease or Syndrome",3,0
C1865832,"Spondyloepimetaphyseal Dysplasia, Missouri Type",disease,C16;C05,"Disease or Syndrome",1,0
C1865871,"HEMANGIOMA, CAPILLARY INFANTILE",disease,C16;C04,"Disease or Syndrome",7,0
C1865926,"Infantile convulsions and paroxysmal choreoathetosis, familial (disorder)",disease,C23;C16;C10,"Disease or Syndrome",4,0
C1866053,"Deafness, Congenital Heart Defects, and Posterior Embryotoxon",disease,C23;C16;C10;C09;C14,"Disease or Syndrome",1,0
C1866075,"GLOMERULOPATHY WITH FIBRONECTIN DEPOSITS 2 (disorder)",disease,C13;C12;C20,"Disease or Syndrome",1,0
C1866079,"BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1",phenotype,NULL,Finding,1,0
C1866095,"Deafness, Autosomal Dominant 13",disease,C23;C10;C09,"Disease or Syndrome",6,0
C1866174,"Phosphoglycerate Dehydrogenase Deficiency",disease,C23;C16;C18;C05;C10;F01,"Disease or Syndrome",7,0
C1866176,"EXUDATIVE VITREORETINOPATHY 4 (disorder)",disease,C16;C11,"Disease or Syndrome",1,0
C1866182,"Penttinen-Aula syndrome",disease,C16;C18;C05,"Disease or Syndrome",1,0
C1866293,"Retinal cone dystrophy 2",disease,C16;C11,"Disease or Syndrome",3,0
C1866398,"Proteus-Like Syndrome (disorder)",disease,C16;C04;C05,"Disease or Syndrome",4,0
C1866422,"RETINITIS PIGMENTOSA 19",disease,C16;C11,"Disease or Syndrome",1,0
C1866423,"Quebec platelet disorder",disease,C16;C15,"Disease or Syndrome",7,0
C1866504,"Photosensitive Trichothiodystrophy",disease,C16;C17,"Disease or Syndrome",4,0
C1866656,"STAPES ANKYLOSIS WITH BROAD THUMB AND TOES (disorder)",disease,C16;C05,"Disease or Syndrome",3,0
C1866855,"Spastic paraplegia 4, autosomal dominant",disease,C16;C10,"Disease or Syndrome",10,0
C1866994,"Ulnar-mammary syndrome",disease,C16;C17,"Disease or Syndrome",8,0
C1867005,"Scapuloperoneal Syndrome, Neurogenic, Kaeser Type",disease,C16;C10,"Disease or Syndrome",1,0
C1867146,"Robinow Sorauf syndrome",disease,C16;C05,"Disease or Syndrome",1,0
C1867155,"RING DERMOID OF CORNEA",disease,C04;C11,"Disease or Syndrome",2,0
C1867234,"Rhabdomyosarcoma, Embryonal, 2",disease,C04,"Neoplastic Process",1,0
C1867327,"RETINAL ARTERIES, TORTUOSITY OF",phenotype,NULL,Finding,1,0
C1867450,"Pseudoxanthoma Elasticum, Incomplete",disease,C16;C17;C15;C14,"Disease or Syndrome",3,0
C1867904,"LONG QT SYNDROME 5",disease,C23;C16;C14,"Disease or Syndrome",1,0
C1867981,"POROKERATOSIS, DISSEMINATED SUPERFICIAL ACTINIC, 1",disease,C16;C17,"Disease or Syndrome",3,0
C1867983,"PORENCEPHALY, FAMILIAL",disease,C16;C05;C10,"Disease or Syndrome",2,0
C1868081,"Juvenile Polyposis Coli",disease,C16;C06;C04,"Disease or Syndrome",9,0
C1868111,"Polydactyly, preaxial 4",disease,C16;C05,"Disease or Syndrome",1,0
C1868139,"Medullary cystic kidney disease 1",disease,C16;C13;C12,"Disease or Syndrome",5,0
C1868310,"Pigmented Paravenous Chorioretinal Atrophy",disease,C16;C11,"Disease or Syndrome",2,0
C1868595,"PARKINSON DISEASE 1, AUTOSOMAL DOMINANT (disorder)",disease,NULL,"Disease or Syndrome",1,0
